Brand,Product Name,Ingredients,Image Link,URL Link
KLAVUU,White Pearlsation Revitalizing Pearl Treatment Toner,"Water, Glycerin, Butylene Glycol, Niacinamide, Pentylene Glycol, Pyrus Malus (Apple) Fruit Water, Pearl Extract, Codium Tomentosum Extract, Enteromorpha Compressa Extract, Macrocystis Pyrifera (Kelp) Extract, Ecklonia Cava Extract, Gelidium Cartilagineum Extract, Laminaria Japonica Extract, Sea Whip Extract, Chlorella Vulgaris Extract, Spirulina Platensis Extract, 1,2-Hexanediol, Diphenyl Dimethicone, Propanediol, Dipropylene Glycol, PEG-60 Hydrogenated Castor Oil, Triethylhexanoin, Dimethicone, Octyldodeceth-16, Hydrogenated Lecithin, Adenosine, Lecithin, Sodium Hyaluronate, Polyglutamic Acid, Caprylyl Glycol, Xanthan Gum, Phenoxyethanol, Fragrance(Parfum)",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02678_1024x1024.jpg?v=1527109458,https://sokoglam.com/products/klavuu-white-pearlsation-revitalizing-pearl-treatment-toner
SOKO GLAM,5-Step Brightening Set,,https://cdn.shopify.com/s/files/1/0249/1218/products/5-Step-Brightening_1024x1024.jpg?v=1549052280,https://sokoglam.com/products/5-step-brightening-set
A'PIEU,A'PIEU NonCo Tea Tree Stick,"Water (Aqua), Propylene Glycol, Alcohol Denat., Glycerin, Salvia Officinalis (Sage) Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Mentha Piperita (Peppermint) Leaf Extract, Lavandula Angustifolia (Lavender) Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, PEG-60 Hydrogenated Castor Oil, PEG-150, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Butylene Glycol, Triethanolamine, Carbomer, Dipotassium Glycyrrhizate, Allantoin, Tocopheryl Acetate, Disodium EDTA, Benzophenone-5, Silybum Marianum Extract, Ocimum Basilicum (Basil) Flower/leaf Extract, Foeniculum Vulgare (Fennel) Seed Extract, Cinnamomum Cassia Bark Extract, Artemisia Vulgaris Extract, Sodium Hyaluronate, Methylparaben, Triclosan",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC03908_1024x1024.jpg?v=1527800691,https://sokoglam.com/products/apieu-nonco-tea-tree-stick
LEADERS,Moisturizing Recovery Mask,"Water, Methylpropanediol, Glycerin, Butylene Glycol, Chamomilla Recutita (Matricaria) Flower Extract, Dipropylene Glycol, Betaine, 1,2-Hexanediol, Portulaca Oleracea Extract, Lactobacillus/Leuconostoc/Cocos Nucifera (Coconut) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Xanthan Gum, Xylitylglucoside, Adenosine, Anhydroxylitol, Fragrance, Ethylhexylglycerin, Caprylyl Glycol, Sorbitan Isostearate, Polysorbate 60, Saururus Chinensis Extract, Ledum Palustre Extract, Houttuynia Cordata Extract, Ecklonia Cava Extract, Artemisia Capillaris Flower Extract, Xylitol, Gentiana Lutea Root Extract, Artemisia Absinthium Extract, Arnica Montana Flower Extract, Achillea Millefolium Extract, Glycine, Serine, Glutamic Acid, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Valine, Threonine, Proline, Isoleucine, Histidine, Methionine, Cysteine, Acetyl Hexapeptide-37.",https://cdn.shopify.com/s/files/1/0249/1218/products/Leaders-Moisturizing-Recovery-Mask_1024x1024.jpg?v=1496138025,https://sokoglam.com/products/leaders-moisturizing-recovery-mask
SOKO GLAM,5-Step Oily Skin Set,,https://cdn.shopify.com/s/files/1/0249/1218/products/5-Step-Oily_1024x1024.jpg?v=1548173487,https://sokoglam.com/products/5-step-oily-skin-set
A'PIEU,A'PIEU Coffee Milk Sheet Mask 4 Pack,"Water, Butylene Glycol, Glycerin, Mineral Oil, PEG-40 Stearate, Cetearyl Alcohol, Stearic Acid, Sorbitan Sesquioleate, Coffea Arabica (Coffee) Seed Extract, Milk Extract, Adenosine, Hydrolyzed Collagen, Lactobacillus/Soybean Ferment Extract, Saccharomyces/Imperata Cylindrica Root Ferment Extract, Saccharomyces/Viscum Album (Mistletoe) Ferment Extract, Nelumbo Nucifera Callus Culture Extract, 1,2-Hexanediol, Sodium Hyaluronate, Ethylhexylglycerin, Caprylyl Glycol, Illicium Verum (Anise) Fruit Extract, Carbomer, Triethanolamine, Phenoxyethanol, Disodium EDTA, Fragrance",https://cdn.shopify.com/s/files/1/0249/1218/products/apieu-coffee-milk-one-pack-2_02b2523a-b4bd-4ed1-8bd7-6ed1034bd5d3_1024x1024.jpg?v=1512512817,https://sokoglam.com/products/apieu-coffee-milk-sheet-mask-4-pack
GOODAL,Green Tangerine Moist Cream,"Water, Cyclopentasiloxane, Glycerin, Butylene Glycol, Niacinamide, 1,2-Hexanediol, Dimethicone, Cetyl PEG/PPG-10/1, Dimethicone, Sodium Chloride, Dimethicone/PEG-10/15 Crosspolymer, Phenoxyethanol, PEG-7 Dimethicone, Fragrance(Parfum), Citrus Reticulata (Tangerine) Peel Extract, Sodium Citrate, Adenosine, Ethylhexylglycerin, Disodium EDTA, Melia Azadirachta Flower Extract, Panthenol, Tocopheryl Acetate, Melia Azadirachta Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Ascorbic Acid, Sea Water, Camellia Sinensis Leaf Water, Corallina Officinalis Extract, Aloe Barbadensis Leaf Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Prunus Mume Fruit Extract, Sodium PCA, Magnesium PCA, Zinc PCA, Ethyl Hexanediol, Manganese PCA, Potassium Sorbate, Saccharomyces Ferment Filtrate",https://cdn.shopify.com/s/files/1/0249/1218/products/Goodal-Green-Tangerine-Moist-Cream_1024x1024.jpg?v=1497624984,https://sokoglam.com/products/green-tangerine-moist-cream
EASYDEW EX,Repair Control Active Soothing Serum,"Water, Niacinamide, Dipropylene Glycol, Glycerin , Alcohol Denat., Pentylene Glycol, 1,2-Hexanediol, Carbomer, Tromethamine, Caprylic/Capric Triglyceride, Sodium Polyacrylate, Panthenol, PEG-40 Hydrogenated Castor Oil, Allantoin, Adenosine, Fragrance(Parfum), Hydrogenated Lecithin, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Disodium EDTA, Saccharide Isomerate, BHT, Potassium Cetyl Phosphate, Sodium Ascorbyl Phosphate, sh-Oligopeptide-1, Sodium Citrate, Citric Acid, Phenoxyethanol, Phytosphingosine, Helianthus Annuus (Sunflower) Seed Oil, Centella Asiatica Extract",https://cdn.shopify.com/s/files/1/0249/1218/products/easydew-ex-repair-control-active-soothing-serum_1024x1024.jpg?v=1523029214,https://sokoglam.com/products/easydew-ex-repair-control-active-soothing-serum
TROIAREUKE,Acsen TOC Toner,"Water, Glycerin, Methylpropanediol, Dipropylene Glycol, Pentylene Glycol, PEG-40 Hydrogenated Castor Oil, Salvia Hispanica Seed Extract, Phenoxyethanol, Centella Asiatica Extract, Houttuynia Cordata Extract, Propanediol, Citrus Grandis (Grapefruit) Peel Oil, Ethylhexylglycerin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Disodium EDTA, Dimethyl Sulfone, Betula Alba Juice, 1,2-Hexanediol, Portulaca Oleracea Extract, Butylene Glycol, Glycolic Acid, Mentha Piperita (Peppermint) Oil",https://cdn.shopify.com/s/files/1/0249/1218/products/Troiareuke_Acsen_TOC_Toner_100mL_1024x1024.jpg?v=1534785638,https://sokoglam.com/products/troiareuke-acsen-toc-toner
TONY MOLY,The Chok Chok Green Tea Watery Essence,"Camellia Sinensis Leaf Extract,Cyclomethicone,Methylpropanediol,PPG-14 Butyl Ether,Alcohol,Hydrogenated Ethylhexyl Olivate,Polyglyceryl-3 Methylglucose Distearate,3-O-Ethyl Ascorbic Acid,Citrus Limon (Lemon) Seed Oil,Aniba Rosaeodora (Rosewood) Wood Oil,Dimethicone/Vinyl Dimethicone Crosspolymer,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,Ammonium Acryloyldimethyltaurate/VP Copolymer,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Hydrogenated Olive Oil Unsaponifiables,1,2-Hexanediol,Tromethamine,Disodium EDTA",https://cdn.shopify.com/s/files/1/0249/1218/products/Tony-moly-chok-chok-green-tea-watery-essence_1024x1024.jpg?v=1498762537,https://sokoglam.com/products/tony-moly-the-chok-chok-green-tea-watery-essence
KLAVUU,Blue Pearlsation Marine Aqua Enriched Cream,"Chondrus Crispus Extract, Plankton Extract, Sea Whip Extract, Jania Rubens Extract, Cyclopentasiloxane, Butylene Glycol, Glycerin, Niacinamide, 1,2-Hexanediol, Hydrogenated Polydecene, Saccharum Officinarum (Sugarcane) Extract, Hydrolyzed Pearl, Hydrolyzed Collagen, Water, Dimethiconol, PEG-32, Panthenol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Polysorbate 60, Cetearyl Olivate, Sorbitan Olivate, Caprylyl Glycol, Dipotassium Glycyrrhizate, Adenosine, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Hyaluronate, Xanthan Gum, Disodium EDTA, Phenoxyethanol, Fragrance(Parfum), Blue 1 (CI 42090)",https://cdn.shopify.com/s/files/1/0249/1218/products/Klavuu-blue-pearl-station-marine-aqua-enriched-cream_1024x1024.jpg?v=1507131400,https://sokoglam.com/products/klavuu-blue-pearlsation-marine-aqua-enriched-cream
SOKO GLAM,5-Step Acne + Sebum Control Set,,https://cdn.shopify.com/s/files/1/0249/1218/products/5_STEP_ACNE_SEBUM_84dcaae0-c61d-489f-8763-8efc7f61efa8_1024x1024.jpg?v=1542655453,https://sokoglam.com/products/5-step-sets-acne-sebum-control-set
NEOGEN,Agecure 3D Lifting Compression Span-Tex Mask,"Water, Dipropylene Glycol, Cetyl Ethylhexanoate, Glycerin, Niacinamide, Acetyl Hexapeptide-8, Pentapeptide-18, Madecassoside, Galactomyces Ferment Filtrate, Hydrolyzed Collagen, Tocopheryl Acetate, Sodium Cocoyl Alaninate, Palmitoyl Isoleucine, Sodium Hyaluronate, Beta-Glucan, Proline, Alanine, Serine, Pseudoalteromonas Ferment Extract, Betaine, Panthenol, Sodium Hydroxide, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Butylene Glycol, Ethylhexyl Cocoate, Citric Acid, Propanediol, Xanthan Gum, 1,2-Hexanediol, Dimethylmethoxy Chromanyl Palmitate, Adenosine, Caprylyl Glycol, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Sodium Phosphate, Phenoxyethanol, Dimethicone, Cyclopentasiloxane, Glyceryl Stearate, Palmitic Acid, Dimethiconol, PEG-100 Stearate, Polysorbate 60, Disodium EDTA ",https://cdn.shopify.com/s/files/1/0249/1218/products/Neogen-3D-Lifting-Compression-Spantex-Mask-2_1024x1024.jpg?v=1499261709,https://sokoglam.com/products/neogen-agecure-3d-lifting-compression-span-tex-mask
A'PIEU,A'PIEU Pure Milk Sheet Mask 4 Pack,"Water, Butylene Glycol, Glycerin, Mineral Oil, PEG-40 Stearate, Cetearyl Alcohol, Stearic Acid, Sorbitan Sesquioleate, Milk Protein Extract, Milk Extract, Aloe Barbadensis Leaf Extract, Lactobacillus/Soybean Ferment Extract, Saccharomyces/Imperata Cylindrica Root Ferment Extract, Saccharomyces/Viscum Album (Mistletoe) Ferment Extract, Nelumbo Nucifera Callus Culture Extract, 1,2-Hexanediol, Sodium Hyaluronate, Ethylhexylglycerin, Caprylyl Glycol, Illicium Verum (Anise) Fruit Extract, Carbomer, Triethanolamine, Phenoxyethanol, Disodium EDTA, Fragrance",https://cdn.shopify.com/s/files/1/0249/1218/products/apieu-white-milk-one-pack_40f1e125-8091-465d-a254-f2037345cab2_1024x1024.jpg?v=1512513672,https://sokoglam.com/products/apieu-pure-milk-sheet-mask-4-pack
ACWELL,No 5.5 pH Balancing Micro Cleansing Foam,"Water, Glycerin, Sodium Cocoyl Glycinate, Lauryl Hydroxysultaine, Aspartic Acid, Potassium Cocoyl Glutamate, Lonicera Japonica (Honeysuckle) Flower Extract, Lonicera Caprifolium (Honeysuckle) Flower Extract, Pelargonium Graveolens Flower Oil, Lavandula Angustifolia (Lavender) Oil, Quillaja Saponaria Bark Extract, Chamaecyparis Obtusa Water, Glycyrrhiza Glabra (Licorice) Root Extract, Hydroxypropyl Starch Phosphate, Coco-Glucoside, Citric Acid, Sodium Chloride, Sodium Cocoyl Glutamate, Caprylyl Glycol, Glyceryl Caprylate, Sodium Cocoyl Isethionate, Sodium Citrate, 1,2-Hexanediol, Allantoin, Butylene Glycol, Disodium EDTA",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02732_1024x1024.jpg?v=1532617277,https://sokoglam.com/products/acwell-no-5-5-ph-balancing-micro-cleansing-foam
A'PIEU,A'PIEU NonCo Tea Tree Tok Powder,"Mica, Silica, Titanium Dioxide, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Caprylyl Glycol, Ethylhexylglycerin, Melaleuca Viridiflora Leaf Oil, Talc, Shorea Robusta Seed Butter, Madecassoside, Butylene Glycol, Water, Centella Asiatica Extract",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC03921_1024x1024.jpg?v=1527800560,https://sokoglam.com/products/apieu-nonco-tea-tree-tok-powder
ACWELL,Aqua Clinity Cream (Double Moisture),"Water, Glycerin, Squalane, Cyclopentasiloxane, Pentaerythrityl Tetraisostearate, Caprylic/Capric Triglyceride, Cyclohexasiloxane, Cetearyl Alcohol, 1,2-Hexanediol, Bis-Stearyl Dimethicone, Macadamia Ternifolia Seed Oil, C14-22 Alcohols, Glyceryl Stearate, Dimethicone, Panthenol, PEG-100 Stearate, Jojoba Esters, Sucrose Laurate, Persea Gratissima (Avocado) Oil, Camellia Japonica Seed Oil, Poncirus Trifoliata Fruit Extract, Niacinamide, Behenyl Alcohol, Caprylyl Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Hydrogenated Lecithin, C12-20 Alkyl Glucoside, Bisabolol, Lactobacillus/Eriodictyon Californicum Ferment Extract, Perilla Ocymoides Seed Extract, Tromethamine, Dipotassium Glycyrrhizate, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Cholesterol, Lecithin, Tocopheryl Acetate, Hexylene Glycol, Fructose, Glucose, Sucrose, Urea, Dextrin, Alanine, Glutamic Acid, Aspartic Acid, Hexyl Nicotinate, Acetyl Glucosamine, Disodium EDTA, Ceramide 3, Phytosphingosine, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Amino Esters-1, Curcuma Longa (Turmeric) Root Extract, Glycine Soja (Soybean) Sterols, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Limon (Lemon) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Pelargonium Graveolens Flower Oil, Cymbopogon Schoenanthus Oil, Vetiveria Zizanoides Root Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Thymus Vulgaris (Thyme) Oil, Elettaria Cardamomum Seed Oil, Mentha Arvensis Leaf Oil, Tagetes Minuta Flower Oil, Rose Flower Oil, Ocimum Basilicum (Basil) Flower/Leaf Extract, Ocimum Sanctum Leaf Extract, Pearl Powder, Glycyrrhiza Glabra (Licorice) Root Extract, Paeonia Albiflora Root Extract, Cimicifuga Dahurica Root Extract, Pueraria Lobata Root Extract",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC09361_1024x1024.jpg?v=1507228661,https://sokoglam.com/products/acwell-aqua-clinity-cream-double-moisture
BENTON,Cacao Moist and Mild Serum,"Theobroma Cacao (Cocoa) Extract, Butylene Glycol, Aqua (Water), Dipropylene Glycol, 1,2-Hexanediol, Pentylene Glycol, Glycerin, Sodium Hyaluronate, Centella Asiatica Extract, Scutellaria Baicalensis Root Extract, Polygonum Cuspidatum Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Theobroma Cacao (Cocoa) Seed Extract, Salix Alba (Willow) Bark Extract, Salix Nigra (Willow) Bark Extract, Dipotassium Glycyrrhizate, Theobroma Cacao (Cocoa) Flower Extract, Madecassoside, Allantoin, Zanthoxylum Piperitum Fruit Extract, Pulsatilla Koreana Extract, Usnea Barbata (Lichen) Extract, Betaine, Panthenol, Carbomer, Arginine",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02233_1024x1024.jpg?v=1525290818,https://sokoglam.com/products/benton-cacao-moist-and-mild-serum
BOTANIC FARM,Avocado Honey Rich Lotion,"Water, cetylethlehanoate, hydrogenated poly (C6-14 Olefin), Glycerin, Methypropanedio, cycolenpentasloxane, dimethicone, betane, cetyl alcohol, persea gratissima (avocado) oil, polysorbate 60, phellodendron amurense bark extract, centella asiatica extrac, ficus carica (fig) fruit extract, algae extract, honey extract, eclipta prostrata leaf extract, ulmus davidiana root extract, amaranthus caudatus seed extract, persea gratissma (avocado) fruit extract, hydrogenated lecithin, argana spinose kernel oil, butyrosperum park (shea) butter, hydroxyacetophenon, glyceryl, glycol, xantham gum, tocopheryl, acetate, C13-4 isoparaffin, butylene glycol, ethyl-hexylglycerin, glyone soja (soybean) sterols, squalane, hydrogenated polysobutene disodium edta, alcohol, fructoolifosaccharides, laureth-7, isononyl, isononanoate, polycyleryl-10 stearate, beta-glucan, cetearyl alcohol, stearic acid, polyglyceryl-2 diplyhydroxystearate, hydrolyzed hyaluronic acid, nuunlauryl carbamate, disodiumstearoyln glutamate, fragrance, phenoxyethanol",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02662_1024x1024.jpg?v=1526329205,https://sokoglam.com/products/botanic-farms-avocado-honey-rich-lotion
SOKO GLAM,5-Step Dry Skin Set,,https://cdn.shopify.com/s/files/1/0249/1218/products/5-Step-Dry_1024x1024.jpg?v=1548173701,https://sokoglam.com/products/5-step-dry-skin-set
SKINFOOD,Black Sugar Honey Mask Wash Off,"Caprylic/Capric Triglyceride, Sucrose, Glycerin, Honey, Water, Cetyl Ethylhexanoate, Peg-7 Glyceryl Cocoate, Euphorbia Cerifera (Candelilla) Wax, Stearalkonium Hectorite, Caramel, Lanolin, Macadamia Ternifolia Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Sorbitan Laurate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polysorbate 80, Bht, Phenoxyethanol, Ethylhexylglycerin, 1,2-Hexanediol, Fragrance",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC05155_1024x1024.jpg?v=1517852434,https://sokoglam.com/products/skinfood-black-sugar-honey-mask-was-off
BOTANIC FARM,Grain Ferment Cleansing Sherbet,"Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, PEG-20 Glyceryl Triisostearate, Polyethylene, PEG-10 Isostearate, Trihydroxystearin, Fragrance (Parfum), Tocopheryl Acetate, Rice Ferment Filtrate (Sake), Saccharomyces/Rice Bran Ferment, Lactobacillus/Soybean Ferment Extract, Butylene Glycol, Phenoxyethanol",https://cdn.shopify.com/s/files/1/0249/1218/products/Botanic-Farm-Grain-Ferment-Cleansing-Sherbet_1024x1024.jpg?v=1520637520,https://sokoglam.com/products/botanic-farm-grain-ferment-cleansing-sherbet
THANK YOU FARMER,Back To Relax Soothing Gel Mask,"Water, Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Potassium Cocoyl Glycinate, Acrylates Copolymer, PEG-7 Glyceryl Cocoate, Glycerin, Pentylene Glycol, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Portulaca Oleracea Extract, Pueraria Thunbergiana Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Paeonia Lactiflora Root Extract, Cnidium Officinale Root Extract, Soluble Collagen, Aloe Barbadensis Leaf Juice, Hydrogenated Lecithin, Argania Spinosa Kernel Oil, Sodium Hyaluronate, Ethylhexylglycerin, Dimethicone, Squalane, Hydrogenated Polyisobutene, Alcohol, Isononyl Isononanoate, Polyglyceryl-10 Stearate, Betaine, 1,2-Hexanediol, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Stearic Acid, Polyglyceryl-2 Dipolyhydroxystearate, Xanthan Gum, Inulin Lauryl, Carbamate, Ceramide 3, Fragrance, Phenoxyethanol, CI 14700, CI 17200",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC01544_1024x1024.jpg?v=1524685446,https://sokoglam.com/products/thank-you-farmer-back-to-relax-soothing-gel-mask
TONY MOLY,Chok Chok Green Tea Watery Cream,"Camellia Sinensis Leaf Extract, Cyclomethicone, Propanediol, Glycerin, Glycereth-26 Pantaerythrityl Teraethylhexanoate Buthylene Glycol Dicaprylate/Dicaprate Sorbitan Olivate Cetearyl Olivate 1,2-Hexanediol Polyacrylate Crosspolymer-6 Polysilicone-11 Phytosterly/Octyldodecyl Lauroyl Glutamate Ammonium Acryloyldimethyltaurate/VP Copolymer Aniba Rosaeodora (Rosewood) Wood Oil Citrus Limon (Lemon) Seed Oil Disodium EDTA 3-O-Ethyl Ascorbic Acid",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC02971_1024x1024.jpg?v=1526653933,https://sokoglam.com/products/tony-moly-chok-chok-green-tea-watery-cream
BENTON,Snail Bee Ultimate Serum,"Saccharomyces/Snail Secretion Filtrate Ferment Filtrate, Melaleuca Alternifolia (Tea Tree) Leaf Water, Aqua (Water), Camellia Sinensis Leaf Water, Butylene Glycol, 1,2-Hexanediol, Niacinamide, Glycerin, Pentylene Glycol, Aloe Barbadensis Leaf Juice Powder, Sodium Hyaluronate, Chamaecyparis Obtusa Leaf Extract, Diospyros Kaki Leaf Extract, Ulmus Campestris (Elm) Bark Extract, Plantago Asiatica Extract, Laminaria Digitata Extract, Salix Alba (Willow) Bark Extract, Aloe Barbadensis Leaf Extract, Althaea Rosea Root Extract, Allantoin, Adenosine, Bee Venom, Beta-Glucan, Betaine, Panthenol, Citric Acid, Caprylyl Glycol, Xanthan Gum",https://cdn.shopify.com/s/files/1/0249/1218/products/Benton_Snail_Bee_Ultimate_Serum_PDP_2_1024x1024.jpg?v=1540588329,https://sokoglam.com/products/benton-snail-bee-ultimate-serum
DR ORACLE,A-Thera Sunblock SPF 50,"Water, Cyclopentasiloxane, Ethylhexyl Methoxycinnamate, Zinc Oxide, Titanium Dioxide(CI77891), Ethylhexyl Salicylate, Glycerin PEG-10 Dimethicone, Dicaprylyl Ether, Polymethyl Methacrylate, Dimethicone, Homosalate, Silica, Disteardimonium Hectorite, Sodium Chloride, Aluminum Hydroxide, Salvia Hispanica Seed Extract, Centella Asiatica Extract, Houttuynia Cordata Extract, 1,2-Hexanediol, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Polymethylsilsesquioxane, Stearic Acid, Fragrance, Phenoxyethanol, Dimethicone/Vinyl Dimethicone Crosspolymer, Sorbitan Sesquioleate, Dimethicone/Methicone Copolymer, Propanediol, Ethylhexylglycerin, Butylene Glycol, Octyldodecanol, Bambusa Vulgaris Extract, Echium Plantagineum Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Vitis Vinifera(Grape) Seed Oil, Lepidium Meyenii Root Extract, Tocopherol, Camellia Sinensis Leaf Extract, Salvia Officinalis (Sage) Extract, Melaleuca Alternifolia(Tea Tree) Leaf Extract, Maltodextrin",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC00068_1024x1024.jpg?v=1523459170,https://sokoglam.com/products/dr-oracle-a-thera-sunblock-spf-50
